"Date","System of production","Product origin","Product subgroup","Sales region","Price"
2007-07-01,"Bio","Region 1","CH Milk ","Switzerland",81.439585
2007-07-01,"Conventional","Region 4","CH Milk ","Switzerland",71.067511
2007-07-01,NA,"Rest of the world, non-Swiss","International Milk",NA,77.8649
2007-07-01,"Conventional","Region 1","CH Milk ","Switzerland",67.919087
2007-07-01,NA,"Region 5","CH Milk ","Switzerland",75.69756
2007-07-01,NA,"Austria","International Milk","Austria",51.092628
2007-07-01,"Conventional","Region 5","CH Milk ","Switzerland",80.760137
2007-07-01,"Conventional","Region 3","CH Milk ","Switzerland",67.654898
2007-07-01,"Conventional","Region 1","CH Milk ","Switzerland",76.198452
2007-07-01,"Conventional","Region 1","CH Milk ","Switzerland",74.263509
2007-07-01,NA,"Region 2","CH Milk ","Switzerland",70.954589
2007-07-01,NA,"Italy","International Milk","Italy",53.336131
2007-07-01,"Conventional","Region 4","CH Milk ","Switzerland",70.546065
2007-07-01,"Conventional","Region 5","CH Milk ","Switzerland",78.157057
2007-07-01,"Conventional","Switzerland","CH Milk ","Switzerland",70.534738
2007-07-01,"Bio","Region 4","CH Milk ","Switzerland",79.557913
2007-07-01,"Conventional","Region 2","CH Milk ","Switzerland",70.291313
2007-07-01,NA,"USA / Canada","International Milk","USA",57.802263
2007-07-01,NA,"New Zealand","International Milk","New Zealand",46.205363
2007-07-01,"Conventional","Region 5","CH Milk ","Switzerland",68.465416
2007-07-01,NA,"Region 4","CH Milk ","Switzerland",71.49926
2007-07-01,NA,"EU","International Milk","EU-28",50.69502
2007-07-01,NA,"Region 3","CH Milk ","Switzerland",69.864128
2007-07-01,NA,"Region 1","CH Milk ","Switzerland",72.25031
2007-07-01,"Conventional","Region 2","CH Milk ","Switzerland",70.283462
2007-07-01,NA,"Italy","International Milk","Italy",65.014707
2007-07-01,NA,"Switzerland","CH Milk ","Switzerland",69.675564
2007-07-01,"Conventional","Switzerland","CH Milk ","Switzerland",69.611748
2007-07-01,"Conventional","Region 2","CH Milk ","Switzerland",70.579294
2007-07-01,"Bio","Region 2","CH Milk ","Switzerland",79.891941
2007-06-01,NA,"Region 2","CH Milk ","Switzerland",68.892968
2007-06-01,"Conventional","Switzerland","CH Milk ","Switzerland",69.856038
2007-06-01,NA,"Italy","International Milk","Italy",61.210197
2007-06-01,"Conventional","Region 4","CH Milk ","Switzerland",67.320944
2007-06-01,NA,"Italy","International Milk","Italy",53.255646
2007-06-01,"Conventional","Switzerland","CH Milk ","Switzerland",67.301033
2007-06-01,"Conventional","Region 5","CH Milk ","Switzerland",75.579695
2007-06-01,"Conventional","Region 5","CH Milk ","Switzerland",68.99917
2007-06-01,NA,"EU","International Milk","EU-28",47.872548
2007-06-01,NA,"USA / Canada","International Milk","USA",54.902898
2007-06-01,"Bio","Region 2","CH Milk ","Switzerland",79.087415
2007-06-01,"Conventional","Region 4","CH Milk ","Switzerland",70.64978
2007-06-01,"Bio","Region 4","CH Milk ","Switzerland",79.038638
2007-06-01,"Conventional","Region 1","CH Milk ","Switzerland",75.190761
2007-06-01,"Conventional","Region 1","CH Milk ","Switzerland",66.860431
2007-06-01,NA,"Austria","International Milk","Austria",48.087594
2007-06-01,"Bio","Switzerland","CH Milk ","Switzerland",78.740175
2007-06-01,"Conventional","Region 3","CH Milk ","Switzerland",66.701896
2007-06-01,"Conventional","Region 1","CH Milk ","Switzerland",72.557095
2007-06-01,NA,"Region 4","CH Milk ","Switzerland",69.531273
2007-06-01,"Conventional","Region 4","CH Milk ","Switzerland",69.636326
2007-06-01,"Bio","Region 1","CH Milk ","Switzerland",79.163255
2007-06-01,"Conventional","Region 5","CH Milk ","Switzerland",74.912359
2007-06-01,"Conventional","Region 2","CH Milk ","Switzerland",68.515585
2007-06-01,NA,"Rest of the world, non-Swiss","International Milk",NA,71.9577
2007-06-01,NA,"New Zealand","International Milk","New Zealand",39.237624
2007-06-01,NA,"Region 1","CH Milk ","Switzerland",70.388703
2007-06-01,"Conventional","Region 2","CH Milk ","Switzerland",67.63681
2007-06-01,NA,"Region 5","CH Milk ","Switzerland",73.422
2007-06-01,"Conventional","Region 2","CH Milk ","Switzerland",69.273547
2007-06-01,NA,"Switzerland","CH Milk ","Switzerland",67.80421
2007-06-01,NA,"Region 3","CH Milk ","Switzerland",68.441475
2007-06-01,"Conventional","Switzerland","CH Milk ","Switzerland",68.411263
2007-06-01,NA,"Switzerland","CH Milk ","Switzerland",69.431511
2007-06-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.262104
2007-05-01,NA,"Switzerland","CH Milk ","Switzerland",64.901817
2007-05-01,NA,"Region 4","CH Milk ","Switzerland",65.977464
2007-05-01,NA,"Austria","International Milk","Austria",47.0415
2007-05-01,"Conventional","Region 2","CH Milk ","Switzerland",68.195438
2007-05-01,NA,"Region 5","CH Milk ","Switzerland",69.308479
2007-05-01,"Bio","Region 4","CH Milk ","Switzerland",69.717962
2007-05-01,"Conventional","Region 1","CH Milk ","Switzerland",72.378069
2007-05-01,NA,"EU","International Milk","EU-28",46.233
2007-05-01,NA,"New Zealand","International Milk","New Zealand",29.6175
2007-05-01,"Conventional","Switzerland","CH Milk ","Switzerland",63.186884
2007-05-01,"Conventional","Region 3","CH Milk ","Switzerland",65.400494
2007-05-01,NA,"USA / Canada","International Milk","USA",48.4605
2007-05-01,"Conventional","Region 4","CH Milk ","Switzerland",67.880219
2007-05-01,"Bio","Region 2","CH Milk ","Switzerland",70.579009
2007-05-01,NA,"Rest of the world, non-Swiss","International Milk",NA,66.495
2007-05-01,NA,"Region 1","CH Milk ","Switzerland",69.279868
2007-05-01,NA,"Italy","International Milk","Italy",53.12043
2007-05-01,"Conventional","Region 5","CH Milk ","Switzerland",59.500052
2007-05-01,"Conventional","Region 1","CH Milk ","Switzerland",64.200718
2007-05-01,"Conventional","Region 2","CH Milk ","Switzerland",65.767261
2007-05-01,"Conventional","Region 2","CH Milk ","Switzerland",62.890695
2007-05-01,"Conventional","Region 4","CH Milk ","Switzerland",70.501004
2007-05-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.029805
2007-05-01,"Conventional","Switzerland","CH Milk ","Switzerland",68.031292
2007-05-01,NA,"Region 3","CH Milk ","Switzerland",66.046506
2007-05-01,"Conventional","Switzerland","CH Milk ","Switzerland",65.287909
2007-05-01,"Bio","Switzerland","CH Milk ","Switzerland",71.463057
2007-05-01,"Bio","Region 1","CH Milk ","Switzerland",77.297245
2007-05-01,NA,"Switzerland","CH Milk ","Switzerland",66.459462
2007-05-01,"Conventional","Region 5","CH Milk ","Switzerland",75.467287
2007-05-01,"Conventional","Region 1","CH Milk ","Switzerland",75.061408
2007-05-01,NA,"Italy","International Milk","Italy",56.957835
2007-05-01,"Conventional","Region 5","CH Milk ","Switzerland",74.120155
2007-05-01,"Conventional","Region 4","CH Milk ","Switzerland",61.985696
2007-05-01,NA,"Region 2","CH Milk ","Switzerland",65.049409
2007-04-01,NA,"Austria","International Milk","Austria",47.026128
2007-04-01,"Bio","Region 4","CH Milk ","Switzerland",70.700704
2007-04-01,"Conventional","Region 3","CH Milk ","Switzerland",66.034988
2007-04-01,NA,"Italy","International Milk","Italy",52.714783
2007-04-01,"Conventional","Region 4","CH Milk ","Switzerland",63.273637
2007-04-01,"Conventional","Region 1","CH Milk ","Switzerland",73.283256
2007-04-01,NA,"Region 1","CH Milk ","Switzerland",69.549797
2007-04-01,"Conventional","Region 4","CH Milk ","Switzerland",68.098966
2007-04-01,NA,"EU","International Milk","EU-28",45.617964
2007-04-01,"Conventional","Region 2","CH Milk ","Switzerland",68.782505
2007-04-01,"Conventional","Switzerland","CH Milk ","Switzerland",68.524052
2007-04-01,NA,"Rest of the world, non-Swiss","International Milk",NA,58.78266
2007-04-01,"Conventional","Region 1","CH Milk ","Switzerland",75.529857
2007-04-01,"Conventional","Switzerland","CH Milk ","Switzerland",65.90987
2007-04-01,"Conventional","Region 5","CH Milk ","Switzerland",75.553337
2007-04-01,"Conventional","Region 4","CH Milk ","Switzerland",70.329514
2007-04-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.109739
2007-04-01,"Bio","Region 2","CH Milk ","Switzerland",71.63308
2007-04-01,"Conventional","Region 5","CH Milk ","Switzerland",73.462809
2007-04-01,NA,"New Zealand","International Milk","New Zealand",29.440452
2007-04-01,"Conventional","Region 2","CH Milk ","Switzerland",63.509772
2007-04-01,"Conventional","Region 2","CH Milk ","Switzerland",66.723903
2007-04-01,NA,"Region 4","CH Milk ","Switzerland",66.534185
2007-04-01,"Bio","Region 1","CH Milk ","Switzerland",76.900668
2007-04-01,NA,"USA / Canada","International Milk","USA",44.357166
2007-04-01,NA,"Region 5","CH Milk ","Switzerland",67.504548
2007-04-01,NA,"Italy","International Milk","Italy",54.442404
2007-04-01,NA,"Switzerland","CH Milk ","Switzerland",65.362202
2007-04-01,"Conventional","Switzerland","CH Milk ","Switzerland",64.167982
2007-04-01,"Bio","Switzerland","CH Milk ","Switzerland",72.155978
2007-04-01,NA,"Switzerland","CH Milk ","Switzerland",66.930895
2007-04-01,"Conventional","Region 1","CH Milk ","Switzerland",65.543745
2007-04-01,"Conventional","Region 5","CH Milk ","Switzerland",59.161388
2007-04-01,NA,"Region 3","CH Milk ","Switzerland",66.7287
2007-04-01,NA,"Region 2","CH Milk ","Switzerland",65.718788
2007-03-01,"Conventional","Region 4","CH Milk ","Switzerland",64.091405
2007-03-01,"Conventional","Region 2","CH Milk ","Switzerland",67.161349
2007-03-01,NA,"Austria","International Milk","Austria",46.975038
2007-03-01,NA,"Region 4","CH Milk ","Switzerland",67.314577
2007-03-01,"Conventional","Region 2","CH Milk ","Switzerland",64.281914
2007-03-01,"Conventional","Region 1","CH Milk ","Switzerland",66.063578
2007-03-01,"Conventional","Switzerland","CH Milk ","Switzerland",64.874151
2007-03-01,"Conventional","Region 5","CH Milk ","Switzerland",62.595949
2007-03-01,NA,"Region 5","CH Milk ","Switzerland",70.93066
2007-03-01,"Bio","Region 1","CH Milk ","Switzerland",76.585703
2007-03-01,"Conventional","Switzerland","CH Milk ","Switzerland",68.859856
2007-03-01,NA,"New Zealand","International Milk","New Zealand",26.865916
2007-03-01,NA,"USA / Canada","International Milk","USA",41.879222
2007-03-01,"Bio","Switzerland","CH Milk ","Switzerland",74.038843
2007-03-01,NA,"Italy","International Milk","Italy",51.352763
2007-03-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.617277
2007-03-01,"Conventional","Region 1","CH Milk ","Switzerland",75.128924
2007-03-01,NA,"Italy","International Milk","Italy",53.226766
2007-03-01,NA,"Region 1","CH Milk ","Switzerland",69.789508
2007-03-01,"Conventional","Region 5","CH Milk ","Switzerland",76.774012
2007-03-01,"Conventional","Region 2","CH Milk ","Switzerland",69.34443
2007-03-01,NA,"Rest of the world, non-Swiss","International Milk",NA,51.44194
2007-03-01,"Conventional","Region 4","CH Milk ","Switzerland",70.988294
2007-03-01,"Conventional","Region 5","CH Milk ","Switzerland",75.074496
2007-03-01,NA,"EU","International Milk","EU-28",45.443068
2007-03-01,"Conventional","Region 4","CH Milk ","Switzerland",68.480734
2007-03-01,NA,"Switzerland","CH Milk ","Switzerland",67.495928
2007-03-01,NA,"Region 2","CH Milk ","Switzerland",66.41025
2007-03-01,"Conventional","Switzerland","CH Milk ","Switzerland",66.432871
2007-03-01,NA,"Region 3","CH Milk ","Switzerland",66.082754
2007-03-01,"Conventional","Region 3","CH Milk ","Switzerland",66.419063
2007-03-01,"Conventional","Region 1","CH Milk ","Switzerland",73.102862
2007-03-01,"Bio","Region 2","CH Milk ","Switzerland",74.098563
2007-03-01,"Bio","Region 4","CH Milk ","Switzerland",74.113065
2007-03-01,NA,"Switzerland","CH Milk ","Switzerland",65.913992
2007-02-01,"Conventional","Region 5","CH Milk ","Switzerland",73.887177
2007-02-01,"Conventional","Switzerland","CH Milk ","Switzerland",65.703459
2007-02-01,"Conventional","Region 4","CH Milk ","Switzerland",70.93875
2007-02-01,"Conventional","Region 1","CH Milk ","Switzerland",66.984346
2007-02-01,NA,"Rest of the world, non-Swiss","International Milk",NA,46.85557
2007-02-01,"Conventional","Region 3","CH Milk ","Switzerland",66.508358
2007-02-01,NA,"Region 4","CH Milk ","Switzerland",68.227737
2007-02-01,NA,"New Zealand","International Milk","New Zealand",27.140562
2007-02-01,"Conventional","Region 2","CH Milk ","Switzerland",69.226717
2007-02-01,"Bio","Switzerland","CH Milk ","Switzerland",74.246556
2007-02-01,NA,"EU","International Milk","EU-28",46.871783
2007-02-01,"Bio","Region 2","CH Milk ","Switzerland",73.521028
2007-02-01,NA,"Italy","International Milk","Italy",53.513925
2007-02-01,NA,"USA / Canada","International Milk","USA",40.743269
2007-02-01,"Conventional","Switzerland","CH Milk ","Switzerland",69.421212
2007-02-01,"Conventional","Region 1","CH Milk ","Switzerland",74.442973
2007-02-01,NA,"Italy","International Milk","Italy",51.629812
2007-02-01,NA,"Switzerland","CH Milk ","Switzerland",68.152862
2007-02-01,"Conventional","Region 2","CH Milk ","Switzerland",64.798415
2007-02-01,"Bio","Region 4","CH Milk ","Switzerland",73.645781
2007-02-01,"Bio","Region 1","CH Milk ","Switzerland",78.344371
2007-02-01,"Conventional","Region 5","CH Milk ","Switzerland",65.601526
2007-02-01,"Conventional","Region 1","CH Milk ","Switzerland",76.636076
2007-02-01,NA,"Region 2","CH Milk ","Switzerland",66.641022
2007-02-01,"Conventional","Region 5","CH Milk ","Switzerland",75.371886
2007-02-01,"Conventional","Switzerland","CH Milk ","Switzerland",67.092676
2007-02-01,"Conventional","Region 2","CH Milk ","Switzerland",67.214531
2007-02-01,NA,"Switzerland","CH Milk ","Switzerland",66.555529
2007-02-01,"Conventional","Region 4","CH Milk ","Switzerland",69.325006
2007-02-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.854673
2007-02-01,NA,"Region 5","CH Milk ","Switzerland",70.553494
2007-02-01,"Conventional","Region 4","CH Milk ","Switzerland",65.48446
2007-02-01,NA,"Region 1","CH Milk ","Switzerland",70.9272
2007-02-01,NA,"Region 3","CH Milk ","Switzerland",66.627057
2007-02-01,NA,"Austria","International Milk","Austria",48.087758
2007-01-01,"Conventional","Region 1","CH Milk ","Switzerland",73.782185
2007-01-01,"Bio","Region 4","CH Milk ","Switzerland",78.333702
2007-01-01,"Conventional","Region 1","CH Milk ","Switzerland",75.313514
2007-01-01,NA,"Region 1","CH Milk ","Switzerland",71.31348
2007-01-01,NA,"Austria","International Milk","Austria",47.291539
2007-01-01,NA,"Region 3","CH Milk ","Switzerland",69.145684
2007-01-01,"Conventional","Region 1","CH Milk ","Switzerland",68.164141
2007-01-01,"Bio","Region 1","CH Milk ","Switzerland",78.395259
2007-01-01,NA,"Region 2","CH Milk ","Switzerland",70.097933
2007-01-01,"Conventional","Region 4","CH Milk ","Switzerland",72.054575
2007-01-01,NA,"Region 5","CH Milk ","Switzerland",72.5781
2007-01-01,"Conventional","Switzerland","CH Milk ","Switzerland",69.378706
2007-01-01,"Conventional","Region 2","CH Milk ","Switzerland",70.259568
2007-01-01,"Conventional","Region 2","CH Milk ","Switzerland",69.616345
2007-01-01,NA,"USA / Canada","International Milk","USA",39.697749
2007-01-01,"Conventional","Region 5","CH Milk ","Switzerland",77.865672
2007-01-01,NA,"Switzerland","CH Milk ","Switzerland",70.438174
2007-01-01,"Conventional","Region 4","CH Milk ","Switzerland",68.498119
2007-01-01,NA,"Italy","International Milk","Italy",54.128374
2007-01-01,"Conventional","Region 5","CH Milk ","Switzerland",65.320837
2007-01-01,"Conventional","Switzerland","CH Milk ","Switzerland",72.79087
2007-01-01,"Conventional","Region 5","CH Milk ","Switzerland",76.143053
2007-01-01,NA,"New Zealand","International Milk","New Zealand",27.273016
2007-01-01,"Conventional","Region 3","CH Milk ","Switzerland",67.64417
2007-01-01,"Conventional","Region 4","CH Milk ","Switzerland",70.952415
2007-01-01,"Bio","Switzerland","CH Milk ","Switzerland",78.601963
2007-01-01,NA,"Italy","International Milk","Italy",51.451482
2007-01-01,NA,"EU","International Milk","EU-28",46.903771
2007-01-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.240273
2007-01-01,"Bio","Region 2","CH Milk ","Switzerland",79.001796
2007-01-01,NA,"Region 4","CH Milk ","Switzerland",70.518255
2007-01-01,"Conventional","Switzerland","CH Milk ","Switzerland",68.402899
2007-01-01,NA,"Rest of the world, non-Swiss","International Milk",NA,45.88588
2007-01-01,"Conventional","Region 2","CH Milk ","Switzerland",68.881956
2007-01-01,NA,"Switzerland","CH Milk ","Switzerland",68.787279
2006-12-01,"Conventional","Region 4","CH Milk ","Switzerland",74.340243
2006-12-01,NA,"EU","International Milk","EU-28",46.668618
2006-12-01,"Conventional","Region 4","CH Milk ","Switzerland",70.689539
2006-12-01,"Bio","Switzerland","CH Milk ","Switzerland",81.285747
2006-12-01,NA,"Region 3","CH Milk ","Switzerland",71.801921
2006-12-01,"Conventional","Region 2","CH Milk ","Switzerland",72.007938
2006-12-01,NA,"Region 1","CH Milk ","Switzerland",74.591151
2006-12-01,"Conventional","Region 5","CH Milk ","Switzerland",68.543741
2006-12-01,NA,"Region 5","CH Milk ","Switzerland",74.531326
2006-12-01,"Conventional","Switzerland","CH Milk ","Switzerland",71.290133
2006-12-01,NA,"Switzerland","CH Milk ","Switzerland",73.107005
2006-12-01,NA,"Italy","International Milk","Italy",55.315804
2006-12-01,"Conventional","Region 5","CH Milk ","Switzerland",77.91799
2006-12-01,"Bio","Region 4","CH Milk ","Switzerland",80.301075
2006-12-01,"Conventional","Region 2","CH Milk ","Switzerland",72.008065
2006-12-01,NA,"USA / Canada","International Milk","USA",37.823454
2006-12-01,NA,"Italy","International Milk","Italy",49.603169
2006-12-01,"Conventional","Region 1","CH Milk ","Switzerland",77.440767
2006-12-01,NA,"Switzerland","CH Milk ","Switzerland",71.393561
2006-12-01,"Conventional","Switzerland","CH Milk ","Switzerland",73.74415
2006-12-01,"Conventional","Switzerland","CH Milk ","Switzerland",72.102642
2006-12-01,"Conventional","Region 4","CH Milk ","Switzerland",73.183387
